Ticker,TSLA,TSLA,TSLA,TSLA,TSLA,META,META,META,META,META,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,GC=F,GC=F,GC=F,GC=F,GC=F,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,NVDA,NVDA,NVDA,NVDA,NVDA,MSFT,MSFT,MSFT,MSFT,MSFT,AMZN,AMZN,AMZN,AMZN,AMZN,AAPL,AAPL,AAPL,AAPL,AAPL
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-22,166.69000244140625,171.1999969482422,166.3000030517578,170.8300018310547,75454700.0,505.1571135489534,508.1163191581985,502.5067786929755,507.72772216796875,8117000.0,148.41045420254932,150.85875574292584,148.2711209562635,150.0526123046875,29175700.0,2179.199951171875,2179.60009765625,2157.5,2158.10009765625,19,5242.47998046875,5246.08984375,5229.8701171875,5234.18017578125,3374700000.0,91.11105766429952,94.7468638928685,90.8041593115699,94.25802612304688,586719000.0,426.4442947841674,426.6030558566972,422.8417934382558,425.4915466308594,17636500.0,177.75,179.25999450683594,176.75,178.8699951171875,27964100.0,170.95279171103329,172.23673773536032,169.26078406375387,171.47035217285156,71106600.0
2024-03-25,168.75999450683594,175.24000549316406,168.72999572753906,172.6300048828125,74228600.0,503.95154029526157,505.3763351694112,498.4216954406482,501.19158935546875,8380600.0,149.22655548099812,149.6644642956251,147.11664775908744,149.35594177246094,19229300.0,2166.199951171875,2179.39990234375,2166.199951171875,2174.800048828125,79,5219.52001953125,5229.08984375,5216.08984375,5218.18994140625,3331360000.0,93.91013861786189,96.7342074446901,93.47928046219188,94.97078704833984,552136000.0,422.0180083068545,424.1715798565736,418.41550744623606,419.6560363769531,18060500.0,178.00999450683594,180.99000549316406,177.24000549316406,179.7100067138672,29815500.0,169.76839047714014,171.13194711675717,168.65364374159117,170.0470733642578,54288300.0
2024-03-26,178.5800018310547,184.25,177.3800048828125,177.6699981689453,113186200.0,503.2939285876756,508.1462219597566,493.40997300906133,494.0875244140625,11205400.0,149.505223453737,151.53551003081748,149.26635995623974,149.9530792236328,22149100.0,2182.699951171875,2182.699951171875,2175.60009765625,2175.60009765625,202373,5228.85009765625,5235.16015625,5203.419921875,5203.580078125,3871790000.0,95.81951413427198,96.34334409261999,92.4716151430306,92.53059387207031,513648000.0,422.3852180529654,422.76234370981615,418.1575158713517,418.4552307128906,16725600.0,180.14999389648438,180.4499969482422,177.9499969482422,178.3000030517578,29659000.0,169.20106023000122,170.61438491064948,168.78303590364706,168.9124298095703,57388400.0
2024-03-27,181.41000366210938,181.91000366210938,176.0,179.8300018310547,81804000.0,497.48510924151634,498.07299144024375,486.29594802208385,492.06488037109375,9989700.0,150.46063737451573,150.91845525200065,148.19148744617945,150.15211486816406,22879200.0,2179.39990234375,2196.199951171875,2172.10009765625,2190.60009765625,31200,5226.31005859375,5249.259765625,5213.919921875,5248.490234375,3850500000.0,93.08140362412708,93.20935991690288,89.09371596526927,90.22034454345703,586067000.0,421.2241115258407,421.23404544961727,415.83526074059097,418.2369079589844,16705000.0,179.8800048828125,180.0,177.30999755859375,179.8300018310547,33272600.0,169.60914876354798,172.78415954350993,169.31055559917013,172.49551391601562,60273300.0
2024-03-28,177.4499969482422,179.57000732421875,175.3000030517578,175.7899932861328,77654800.0,491.04859257964944,491.0984290807041,483.38654221067395,483.8149719238281,15212800.0,150.13223178829975,150.70945866916398,149.45545946665504,150.2118377685547,24485400.0,2193.60009765625,2234.10009765625,2187.10009765625,2217.39990234375,2040,5248.02978515625,5264.85009765625,5245.81982421875,5254.35009765625,3998270000.0,89.97043098866838,91.2700069314821,89.163696917333,90.3263168334961,435212000.0,417.7704594727013,418.6735682140503,415.94440442920035,417.53228759765625,21871200.0,180.1699981689453,181.6999969482422,179.25999450683594,180.3800048828125,38051600.0,170.94282285202152,171.42056273337485,169.70864503919194,170.67408752441406,65672700.0
2024-04-01,176.1699981689453,176.75,170.2100067138672,175.22000122070312,81562100.0,485.4290862996602,495.62188175816783,480.0287741074697,489.5639953613281,9247000.0,149.972988921802,154.99896303730998,149.89336775564567,154.75015258789062,31730800.0,2235.699951171875,2264.199951171875,2230.0,2236.5,400,5257.97021484375,5263.9501953125,5229.2001953125,5243.77001953125,3325930000.0,90.26933865065378,92.1947007975338,89.17469715880289,90.33331298828125,452441000.0,420.7378213676411,424.64797113919235,419.0209183546172,421.3531188964844,16316000.0,180.7899932861328,183.0,179.9499969482422,180.97000122070312,29174500.0,170.38547862745995,170.4451942217802,168.68350825393796,169.23092651367188,46240500.0
2024-04-02,164.75,167.69000244140625,163.42999267578125,166.6300048828125,116650600.0,483.3367442463119,495.72155586314705,482.8883677625335,495.5621337890625,11081000.0,152.7696309813447,153.96391821888022,151.42604834775094,153.8245849609375,24586000.0,2252.0,2279.199951171875,2247.60009765625,2261.0,435,5204.2900390625,5208.33984375,5184.0498046875,5205.81005859375,3886590000.0,88.41893947358703,90.06440242112468,87.59121620163441,89.42261505126953,433064000.0,416.9269168072685,419.17973696688534,414.6741269340057,418.2468566894531,17912000.0,179.07000732421875,180.7899932861328,178.3800048828125,180.69000244140625,32611500.0,168.28537106183597,168.54414366405445,167.43935975957754,168.04649353027344,49329500.0
2024-04-03,164.02000427246094,168.82000732421875,163.27999877929688,168.3800048828125,82950100.0,497.1164618244484,505.3962538689054,496.9371233933013,504.8980712890625,12099200.0,152.8691500191665,154.34210366441846,152.00327930693646,154.182861328125,24705000.0,2281.699951171875,2298.800048828125,2267.89990234375,2294.39990234375,285,5194.3701171875,5228.75,5194.3701171875,5211.490234375,3703250000.0,88.45493823513225,90.3443168469122,88.3709661913593,88.93477630615234,370067000.0,416.54979735190346,420.0530500088036,415.91463197146663,417.26434326171875,16502300.0,179.89999389648438,182.8699951171875,179.8000030517578,182.41000366210938,31046600.0,167.99673277562965,169.8778497555363,167.78772821512752,168.85269165039062,47691700.0
